Invoice,TotalQuantity,TotalAmount,UniqueProducts,Customer ID,Anomaly
573757,21,78.75,2,17166,1
573758,50,108.98,6,14345,1
573762,158,326.22,11,13758,1
573763,288,639.6,26,17139,1
573768,3,120.0,1,12552,1
573769,214,329.37,17,13292,1
573770,96,183.2,12,15214,1
573772,81,155.65,24,17377,1
573773,344,889.02,21,13327,1
573774,382,632.3,5,16029,1
573775,726,949.5,7,13881,1
573776,23,85.45,5,13468,1
573777,670,786.98,19,13726,1
573778,474,1350.9,14,18092,1
573780,213,340.43,23,17503,1
573808,69,173.71,34,14419,1
573814,461,413.41,56,13268,1
573822,281,641.1,21,15527,1
573829,264,325.91,23,16830,1
573830,76,148.96,22,16960,1
573840,396,772.44,5,14866,1
573841,52,113.92,23,14995,1
573846,570,1374.26,8,14866,1
573863,208,456.48,17,16825,1
573865,173,358.59000000000003,18,15311,1
573866,150,342.59000000000003,20,17495,1
573867,346,568.6,24,12674,1
573868,260,460.40000000000003,25,12491,1
573870,71,165.75,44,14485,1
573871,530,600.22,14,14426,1
573872,192,375.72,18,17243,1
573873,104,192.53,31,17346,1
573874,464,507.54,32,13868,1
573875,95,204.87,14,15018,1
573876,393,530.37,116,16360,1
573877,60,109.80000000000001,4,14432,1
573878,124,175.4,8,14243,1
573879,53,137.97,19,15039,1
573886,394,312.82,17,14401,1
573887,27,112.64999999999999,7,16173,1
573888,433,370.12,21,17696,1
573889,201,213.82,38,13571,1
573890,8,27.8,8,12748,1
573891,426,825.8100000000001,21,12682,1
573892,270,834.38,44,14911,1
573893,60,171.20000000000002,6,18270,1
573894,17,43.47,13,17812,1
573895,101,43.5,2,15423,1
573896,18,107.10000000000001,2,13755,1
573897,814,574.66,76,16729,1
573898,58,195.48000000000002,17,14562,1
573899,101,208.59,13,15847,1
573900,31,161.85,8,17668,1
573901,296,294.58,22,14191,1
573902,48,311.18,5,17428,1
573903,313,740.64,32,14667,1
573904,497,954.81,145,14505,1
573905,72,357.21,40,16971,1
573906,112,195.02,10,16458,1
573907,117,299.1,14,13021,1
573908,77,354.49,10,17739,1
573909,70,215.22,36,17813,1
573910,258,422.1,8,13969,1
573911,120,186.05,11,17315,1
573912,30,37.5,1,17888,1
573913,334,569.82,33,17653,1
573914,222,329.88,17,14383,1
573915,94,229.8,51,15511,1
573917,48,147.0,2,18135,1
573918,53,132.53,16,17576,1
573921,144,204.92000000000002,14,16352,1
573922,56,102.72,2,14032,1
573923,102,303.07,33,17965,1
573924,202,299.38,17,15065,1
573927,72,282.2,15,13890,1
573928,365,599.25,8,16839,1
573930,125,120.66,9,17811,1
573931,203,296.76,16,16884,1
573932,1400,504.0,7,17966,1
573933,1,85.0,1,17135,1
573934,110,307.14,19,17719,1
573937,415,576.0,39,15830,1
573945,103,211.47,9,17663,1
573955,242,459.8,30,14216,1
573982,360,306.0,1,12901,1
573992,498,615.14,41,15275,1
573993,321,664.21,40,16790,1
573994,313,99.41999999999999,6,17135,1
573995,3000,960.0,1,16308,-1
573996,302,355.86,15,16747,1
573999,639,981.95,45,12779,1
574009,192,320.05,41,15750,1
574011,117,133.08,10,16884,1
574012,1152,400.32000000000005,2,12830,1
574013,140,300.6,5,14285,1
574014,216,624.24,1,12415,1
574015,404,940.67,43,15576,1
574016,46,113.48000000000002,18,18105,1
574017,36,132.45000000000002,8,16014,1
574018,48,90.96,4,13477,1
574020,206,304.68,18,14673,1
574021,92,310.79999999999995,3,14434,1
574022,48,85.92,1,12594,1
574023,239,564.41,19,14390,1
574024,114,109.68,8,17410,1
574025,904,263.53999999999996,29,12748,1
574029,720,994.8000000000001,37,12955,1
574032,410,621.71,22,17754,1
574033,98,302.0,17,16558,1
574034,179,460.24,85,17841,1
574035,60,113.01,17,14606,1
574036,249,313.2,19,16607,1
574037,161,97.5,8,16043,1
574038,184,399.65,24,18164,1
574039,66,127.30000000000001,9,17800,1
574040,44,114.39,17,14974,1
574041,24,19.92,1,15805,1
574042,168,176.68,9,17947,1
574043,556,633.58,92,16367,1
574044,264,843.6,2,16210,1
574045,100,409.08,5,13854,1
574046,47,137.56,27,15743,1
574047,176,302.96,13,13318,1
574048,159,301.97,18,13769,1
574049,744,1514.17,17,13316,1
574050,109,131.52,9,13904,1
574051,254,349.3,17,14102,1
574052,29,119.8,19,16706,1
574053,582,823.8,42,16379,1
574054,362,754.64,38,18104,1
574055,434,863.04,12,16525,1
574056,2454,3949.66,30,14646,-1
574058,216,449.28,1,14646,1
574059,62,87.97,39,14646,1
574060,95,223.21,13,16531,1
574062,640,1183.9,45,17675,1
574063,253,217.38,79,13271,1
574064,214,313.74,18,17434,1
574066,190,443.14000000000004,8,13183,1
574067,1161,3962.85,34,14088,-1
574068,291,633.44,22,12490,1
574069,343,562.71,30,17735,1
574070,198,339.0,16,16748,1
574071,64,171.23000000000002,11,12654,1
574072,238,385.3,16,15414,1
574075,116,281.21000000000004,13,16365,1
574077,127,191.72,51,17999,1
574079,85,157.9,33,17595,1
574080,77,212.19,23,16348,1
574081,270,362.43,27,15804,1
574082,78,111.08,15,16205,1
574084,278,364.21999999999997,18,14528,1
574085,115,175.89000000000001,15,17432,1
574086,185,304.78,11,15651,1
574087,56,114.2,5,15651,1
574088,128,340.2,18,18044,1
574089,162,300.1,20,17611,1
574090,236,326.87,20,17442,1
574091,454,302.22,22,17086,1
574092,4074,5500.38,21,16684,-1
574093,567,736.55,39,12437,1
574096,418,530.42,25,13599,1
574097,377,725.72,29,12471,1
574098,87,151.05,10,16337,1
574099,80,202.3,12,12808,1
574100,104,147.35,21,14098,1
574102,110,278.52000000000004,9,16128,1
574103,253,302.57,22,13636,1
574104,376,656.95,25,12615,1
574107,104,219.12,13,13728,1
574138,192,375.24,4,12415,1
574143,174,120.0,11,18041,1
574149,293,774.9,46,13709,1
574150,32,92.38,4,13709,1
574154,119,216.99,13,13709,1
574161,3,6.24,2,17816,1
574165,284,226.92000000000002,14,14815,1
574169,169,360.83000000000004,9,17491,1
574170,450,549.49,62,16221,1
574175,20,41.6,2,14110,1
574182,372,308.76,17,16841,1
574194,145,312.58,13,15227,1
574196,16,30.0,2,15227,1
574226,168,379.92,2,17306,1
574227,149,427.51,22,16992,1
574228,250,301.2,18,16678,1
574233,66,105.78,8,16929,1
574234,55,91.59,6,15271,1
574237,218,436.06,29,15551,1
574239,297,467.86,18,14849,1
574240,383,579.21,84,15998,1
574241,24,10.08,1,14849,1
574242,388,294.4,2,17653,1
574245,24,34.8,2,14849,1
574246,12,45.0,1,14849,1
574247,125,346.53000000000003,19,13168,1
574249,162,444.29,49,16347,1
574250,104,133.66,31,17634,1
574251,116,291.6,17,18205,1
574252,94,260.48,10,12437,1
574253,423,440.23,30,15252,1
574255,40,92.25,5,12569,1
574258,65,133.61,46,16891,1
574260,87,347.35,18,13014,1
574262,316,524.14,28,13721,1
574265,123,303.45,17,15605,1
574269,696,958.82,58,15570,1
574271,100,1000.0,1,14607,1
574272,36,55.32000000000001,2,16500,1
574273,120,213.08,26,16322,1
574274,24,30.0,1,16500,1
574275,127,311.73,15,12352,1
574276,832,1415.92,5,17857,1
574277,832,208.0,1,17857,1
574278,228,456.24,16,15814,1
574279,42,142.98,12,14878,1
574280,374,660.7,13,13408,1
574281,225,297.90999999999997,15,14856,1
574282,21,125.5,3,15612,1
574283,4,10.2,1,14856,1
574284,145,312.75,14,17644,1
574285,1024,2907.2000000000003,6,17450,1
574286,40,117.46000000000001,4,17644,1
574287,130,168.45,53,14723,1
574289,336,141.12,8,17750,1
574290,117,281.62,32,17403,1
574292,121,208.46,25,16914,1
574293,2290,6162.620000000001,9,17450,-1
574294,3840,5727.0,3,16333,-1
574295,1952,7427.32,21,17389,-1
574297,336,528.08,29,16602,1
574299,157,309.01,16,16746,1
574300,124,309.66,12,14636,1
574301,136,372.7,19,12544,1
574302,125,321.07,16,13914,1
574303,560,684.12,9,13324,1
574304,166,508.85,77,14428,1
574305,140,135.4,7,18081,1
574306,510,405.0,23,17481,1
574307,50,116.56,8,15809,1
574308,457,608.85,52,16409,1
574310,426,782.46,71,13467,1
574311,472,998.72,45,15640,1
574312,115,132.28,30,17221,1
574313,173,367.69,20,13267,1
574314,192,342.4,18,13500,1
574315,183,506.88,11,17076,1
574316,21,159.85,8,17351,1
574317,768,370.40000000000003,27,17078,1
574319,810,1915.6,9,15482,1
574320,20,7.800000000000001,1,17078,1
574321,123,287.19,31,16016,1
574323,59,114.91,21,16438,1
574324,360,1494.0000000000002,1,16684,1
574325,260,466.84,5,16839,1
574326,381,310.28000000000003,25,14913,1
574327,131,315.29,13,13013,1
574328,4981,7271.34,208,13081,-1
574329,210,477.94,16,12362,1
574330,54,63.06,3,12971,1
574331,264,262.26,15,13178,1
574332,187,760.0,4,12664,1
574333,75,156.75,2,16671,1
574334,156,537.6,7,16672,1
574335,13,42.45,3,13592,1
574336,559,1195.09,56,12397,1
574338,234,352.46,14,14150,1
574340,131,157.7,24,17377,1
574341,4752,4557.6,11,18102,-1
574342,183,223.71,16,13447,1
574343,302,379.28000000000003,26,12576,1
574345,168,340.48,16,15845,1
574346,252,426.84,10,17930,1
574348,412,610.76,10,13756,1
574349,268,659.8,15,13495,1
574351,160,111.57,32,17348,1
574352,1776,5292.72,14,18102,-1
574353,145,312.55,28,14659,1
574354,328,464.05,16,17203,1
574355,32,85.32000000000001,4,18102,1
574363,1418,5028.76,13,18102,-1
574368,253,384.93,27,13004,1
574383,16,80.60000000000001,4,18102,1
574387,144,317.56,16,12944,1
574393,174,324.3,17,13313,1
574442,139,561.28,10,12704,1
574444,151,198.47,37,18122,1
574445,393,713.76,20,15722,1
574446,40,84.0,1,15722,1
574466,154,335.72,12,18172,1
574467,20,41.6,1,18172,1
574468,8,47.6,2,18172,1
574469,336,601.44,1,12431,1
574470,250,71.7,25,12748,1
574471,308,419.12,23,17677,1
574474,121,253.17000000000002,39,17979,1
574475,383,308.16,23,14132,1
574476,147,215.23,55,17203,1
574477,270,350.43,54,15453,1
574478,258,319.68,33,17203,1
574479,186,239.56,22,18035,1
574480,184,308.94,20,15010,1
574481,736,668.11,141,18022,1
574482,14,16.54,2,17193,1
574484,350,463.09000000000003,30,14388,1
574485,324,570.92,5,13798,1
574490,184,269.1,18,17690,1
574491,199,328.15000000000003,19,16318,1
574501,304,327.89,57,12577,1
574502,79,111.98,24,17274,1
574506,34,134.02,20,12577,1
574509,248,283.17,40,16012,1
574511,279,324.57,22,15597,1
574513,232,461.15999999999997,8,15291,1
574514,518,627.0,20,15311,1
574521,198,379.7,23,15358,1
574523,108,390.6,9,18167,1
574528,62,155.25,9,16782,1
574529,131,190.88,25,17233,1
574530,157,194.88,35,16887,1
574531,71,37.29,6,12748,1
574532,1627,2370.04,135,15676,-1
574533,566,592.56,11,12928,1
574534,1005,2118.12,16,15061,1
574535,85,133.91,8,16555,1
574536,238,307.95,60,15707,1
574537,70,71.66,7,13938,1
574544,1283,2044.1000000000001,106,17084,-1
574545,533,905.65,41,17084,1
574546,1,15.0,1,13651,1
574547,224,502.23,104,17841,1
574549,1,1.45,1,17841,1
574550,327,738.57,55,12484,1
574555,204,221.63,46,16426,1
574557,108,165.32000000000002,8,17652,1
574559,342,473.72,55,14056,1
574560,214,307.78000000000003,19,17703,1
574573,67,161.29,39,14592,1
574575,352,491.51,51,14971,1
574576,6,8.7,1,14971,1
574585,216,399.6,1,17133,1
574586,66,247.9,6,14882,1
574587,616,1228.24,61,14936,1
574588,22,74.9,3,14936,1
574589,63,125.58,20,15017,1
574590,166,335.86,22,18077,1
574591,115,309.53000000000003,17,15745,1
574592,58,139.1,8,14820,1
574619,143,225.17,27,15952,1
574624,197,568.44,33,17769,1
574629,54,218.98,27,16326,1
574631,106,471.84000000000003,5,12882,1
574643,244,346.44,18,17387,1
574653,522,482.15999999999997,14,12619,1
574654,102,196.43,30,15571,1
574655,94,241.86,23,16466,1
574656,111,233.8,16,16434,1
574657,237,445.91,59,13772,1
574659,97,209.74,31,16942,1
574660,229,315.71,84,15407,1
574661,166,430.3,22,13447,1
574662,224,493.62,25,16676,1
574663,178,426.37,40,13527,1
574664,376,349.7,11,14482,1
574665,102,156.54,3,16168,1
574666,144,257.76,1,16168,1
574667,371,555.39,31,15514,1
574668,6,29.700000000000003,1,15514,1
574669,120,223.08,14,13727,1
574670,131,292.34000000000003,58,12838,1
574671,46,113.03,27,16744,1
574672,129,210.31,66,13532,1
574673,584,420.42,102,15555,1
574674,58,126.8,13,14404,1
574675,248,438.17,49,17289,1
574676,65,194.15,34,16243,1
574677,111,230.51,62,16445,1
574678,843,1524.77,89,13365,1
574679,259,464.32,14,12645,1
574680,304,553.1,24,15078,1
574681,268,317.8,20,15156,1
574682,196,310.39,55,14963,1
574683,162,344.13,84,16372,1
574684,822,1349.69,55,17581,1
574685,86,174.9,8,17581,1
574686,228,187.62,53,17608,1
574687,90,157.7,3,17581,1
574688,4,5.8,1,17608,1
574689,4,23.799999999999997,2,16372,1
574690,577,671.69,39,12638,1
574691,94,134.46,26,14174,1
574692,81,144.3,15,16771,1
574693,103,211.07,30,14553,1
574694,146,419.06,16,12381,1
574695,22,114.14,13,17114,1
574696,122,202.88,32,13634,1
574697,109,144.23000000000002,7,16488,1
574698,92,152.2,6,14039,1
574699,167,303.25,21,13040,1
574700,611,1193.34,156,16033,-1
574701,163,293.86,57,15426,1
574702,135,258.13,13,15839,1
574703,20,44.39,14,15426,1
574704,233,719.61,43,15696,1
574705,21,194.4,10,14553,1
574706,232,294.24,15,16790,1
574707,1296,2227.86,76,17107,-1
574708,10,70.8,1,17107,1
574709,682,1000.0,52,17768,1
574710,253,506.51,65,15427,1
574711,18,78.0,4,14517,1
574713,106,237.57,11,12628,1
574714,458,605.6,132,15427,1
574715,93,346.35,6,14135,1
574716,28,89.27,19,14502,1
574717,160,324.8,8,18170,1
574718,428,885.8,15,15513,1
574719,260,365.16,17,14511,1
574720,292,478.1,67,14547,1
574721,192,324.64,69,17920,1
574722,378,386.31,93,14502,1
574723,34,102.84,5,15150,1
574724,20,99.0,1,13759,1
574725,72,143.76,20,15883,1
574726,302,389.04,64,14664,1
574727,22,128.54,3,15526,1
574728,264,330.79,20,13719,1
574729,2,19.9,1,15526,1
574730,24,55.5,2,14824,1
574731,12,35.400000000000006,2,17831,1
574732,528,978.84,47,13523,1
574733,733,1366.91,57,17082,1
574734,189,377.01,66,15025,1
574735,52,89.25999999999999,6,13155,1
574736,36,113.39999999999999,2,17131,1
574737,259,558.59,27,14868,1
574738,139,249.64000000000001,28,12748,1
574739,191,400.93,22,16357,1
574740,2708,6207.67,131,12357,-1
574741,274,439.88,101,15993,1
574743,79,253.01999999999998,26,15351,1
574744,112,317.36,15,16612,1
574745,325,220.64,15,14911,1
574746,198,676.8000000000001,8,16523,1
574747,239,357.81,21,15618,1
574749,373,550.55,33,15150,1
574750,218,381.28000000000003,20,17164,1
574751,27,44.85,2,17164,1
574752,12,24.96,1,17164,1
574754,130,153.16,9,17430,1
574755,118,372.24,7,13078,1
574756,128,306.2,11,13534,1
574777,398,712.78,19,17761,1
574824,184,531.14,25,13097,1
574826,335,354.09000000000003,68,15870,1
574827,48,45.599999999999994,4,14080,1
574829,192,403.2000000000001,1,17389,1
574830,790,387.76,21,16053,1
574831,257,138.94,14,15522,1
574832,226,630.06,9,17183,1
574833,33,100.95,5,12827,1
574834,266,718.9,23,13139,1
574835,136,407.96000000000004,17,13139,1
574836,265,527.05,33,17623,1
574837,601,663.14,28,15785,1
574838,5,140.0,1,12484,1
574839,107,419.9,60,15493,1
574840,168,248.59,45,12748,1
574841,30,397.43,5,14156,1
574842,61,114.75,7,13890,1
574844,89,222.26,13,12783,1
574846,112,156.96,16,14702,1
574852,91,263.15,32,15493,1
574860,500,180.0,1,17857,1
574861,65,166.92,14,17368,1
574862,365,754.5,23,12408,1
574863,373,616.83,90,15719,1
574864,388,840.82,56,14387,1
574866,289,252.27,45,12748,1
574867,95,207.99,11,16817,1
574868,108,269.1,10,13824,1
574869,140,280.77,16,12708,1
574870,145,152.67,12,17811,1
574871,29,148.82,16,14527,1
574873,115,215.09,15,16362,1
574874,335,332.36,12,14911,1
574877,358,291.54,17,16637,1
574878,21,131.79,6,14653,1
574879,6,76.5,2,13014,1
574880,341,370.25,17,18016,1
574881,63,115.23,9,12832,1
574882,218,490.79,56,13599,1
574883,131,162.34,22,14623,1
574884,48,204.0,1,15291,1
574885,137,268.08,10,12472,1
574887,212,187.48,14,13717,1
574888,174,637.5000000000001,6,16353,1
574889,63,213.45,3,16353,1
574890,176,414.6,8,18229,1
574891,52,106.44,24,14606,1
574892,484,677.7,36,14700,1
574893,80,151.08,34,18036,1
574895,112,435.82000000000005,9,16570,1
574896,63,167.01,43,17014,1
574898,528,848.22,54,16242,1
574899,119,324.7,12,14426,1
574901,317,568.42,28,17158,1
574903,189,335.47,16,17302,1
574907,246,641.36,31,17043,1
574908,28,82.75999999999999,3,16009,1
574909,55,213.6,34,13673,1
574910,158,206.72,11,16348,1
574911,130,151.04,13,14073,1
574913,22,97.7,3,13323,1
574914,142,182.83,46,17109,1
574915,258,743.58,17,16779,1
574916,68,177.3,10,16790,1
574917,136,386.74,5,14135,1
574919,52,102.3,6,16241,1
574920,160,418.26,20,13985,1
574921,251,686.85,19,16070,1
574923,119,195.0,37,17757,1
574933,96,153.3,11,18150,1
574934,180,303.16,17,16717,1
574935,284,301.04,4,13199,1
574936,136,151.81,28,13066,1
574937,15,151.95,6,15344,1
574938,78,206.9,3,14911,1
574939,8,19.59,5,17109,1
574940,136,223.88,11,14929,1
574942,568,394.56,5,15330,1
574943,228,170.64,9,13026,1
574944,176,180.48,8,13710,1
574945,122,303.3,15,15434,1
574947,664,750.24,10,16422,1
574948,56,192.0,8,15805,1
574949,139,210.95000000000002,16,14360,1
574951,84,564.4300000000001,28,15763,1
574952,123,172.33,10,13924,1
574953,220,316.36,15,16187,1
574956,317,603.75,28,16732,1
574958,242,260.38,17,14050,1
574959,256,503.35,56,17886,1
574960,276,684.96,24,17091,1
574961,150,94.74,9,12971,1
574962,989,1421.67,37,15194,1
574963,178,336.12,18,12919,1
574964,288,484.79999999999995,10,13329,1
574965,106,209.94,53,17964,1
574966,48,132.64000000000001,7,14901,1
574994,62,143.11,15,17870,1
575003,161,418.29,21,15950,1
575007,517,540.99,40,14140,1
575017,89,114.23,24,17219,1
575027,80,125.92,2,13199,1
575034,143,196.75,41,15573,1
575036,199,407.55,20,15249,1
575037,233,390.85,19,16066,1
575038,96,171.84,1,18135,1
575039,245,327.22,46,15005,1
575040,388,657.08,33,13381,1
575041,138,338.88,19,17289,1
575043,1,4.95,1,13047,1
575045,54,101.64,6,14910,1
575046,163,246.20999999999998,18,15039,1
575049,409,614.32,35,12721,1
575050,576,777.6,4,16505,1
575051,211,428.89,40,15957,1
575053,24,56.6,3,16945,1
575054,164,350.64,22,16945,1
575059,115,152.53,45,14071,1
575060,387,1095.29,45,13089,1
575061,26,111.9,2,14524,1
575062,190,303.28000000000003,15,17651,1
575063,143,355.77,71,16764,1
575066,106,150.92000000000002,13,13668,1
575067,461,774.45,24,12583,1
575068,170,249.7,15,14282,1
575069,65,208.11,11,17637,1
575070,450,796.64,123,17841,1
575071,70,145.6,6,12990,1
575072,44,60.599999999999994,3,14560,1
575073,552,741.22,93,13975,1
575074,94,150.04,28,15356,1
575075,213,287.35,23,13975,1
575076,351,786.36,30,16639,1
575077,124,258.42,10,15406,1
575078,146,320.34000000000003,17,17633,1
575080,408,377.28,5,14676,1
575083,392,323.47999999999996,13,18123,1
575085,109,346.39,14,12849,1
575086,592,1206.3,42,16618,1
575087,106,279.74,75,16549,1
575088,24,135.6,7,13272,1
575089,264,422.04,24,13437,1
575090,23,67.65,10,17515,1
575091,439,516.85,38,17160,1
575117,187,242.6,114,12748,1
575125,300,537.0,3,15043,1
575127,168,296.78000000000003,15,13695,1
575128,414,521.54,33,16837,1
575129,63,241.73,18,13110,1
575131,50,166.7,7,15208,1
575132,166,303.6,14,18177,1
575133,147,159.38,6,14667,1
575134,26,97.7,3,14667,1
575135,24,131.22,8,13928,1
575136,181,411.68,22,15103,1
575137,495,1833.69,32,13090,1
575139,304,338.55,17,16863,1
575140,216,303.08,9,18198,1
575141,435,787.2900000000001,35,15615,1
575143,147,260.04,14,13643,1
575144,239,573.71,24,12540,1
575145,78,213.5,12,14116,1
575146,1402,2328.84,24,17313,1
575147,84,326.4,4,17937,1
575148,185,422.45,22,13867,1
575149,26,110.5,6,16626,1
575151,129,263.08,15,12395,1
575152,298,424.57,51,16284,1
575154,117,243.47,13,12395,1
575163,2,9.9,2,17961,1
575164,200,481.75,26,18216,1
575165,46,91.03999999999999,5,14342,1
575166,108,71.0,7,17022,1
575167,198,329.25,22,15153,1
575168,246,435.28,9,15290,1
575169,287,598.46,22,14367,1
575170,23,108.85000000000001,4,17006,1
575178,110,345.8,2,13798,1
575179,91,343.15,19,14284,1
575180,24,306.0,1,15187,1
575181,150,312.0,15,14709,1
575182,20,33.0,2,14709,1
575183,188,431.59,21,13046,1
575184,404,450.40000000000003,5,16839,1
575185,136,725.7,10,14051,1
575186,187,242.45,17,17611,1
575187,175,107.95,8,16759,1
575188,120,310.9,15,16759,1
575189,42,474.3,3,13029,1
575190,300,742.2,6,15189,1
575191,72,315.0,5,18144,1
575192,120,214.8,4,16205,1
575193,346,718.99,38,12681,1
575194,222,359.46000000000004,15,16767,1
575195,202,271.36,15,16767,1
575196,40,83.2,1,16767,1
575197,46,41.08,3,16767,1
575198,19,71.25,3,12921,1
575199,439,725.22,31,12921,1
575200,6,12.48,1,12921,1
575201,450,821.0,3,13629,1
575202,270,359.7,23,13018,1
575203,24,42.96,1,13018,1
575204,42,99.18,4,15027,1
575205,48,237.6,1,13147,1
575206,788,1296.56,31,14298,1
575207,224,339.71999999999997,14,18172,1
575208,24,15.6,1,18172,1
575209,48,49.800000000000004,4,14214,1
575210,121,311.19,16,14732,1
575211,137,287.51,38,17377,1
575212,172,306.58,18,14108,1
575213,560,1809.6000000000001,3,16210,1
575214,1031,1764.72,24,16751,1
575215,40,285.0,12,18109,1
575216,547,722.2,23,13384,1
575217,50,147.15,8,14794,1
575218,121,285.85,13,16592,1
575219,4675,7059.54,66,17511,-1
575220,1400,2506.0,14,17511,1
575221,333,717.8000000000001,36,12949,1
575222,146,410.06,36,16880,1
575255,788,1975.0,5,15769,1
575256,252,550.44,8,13408,1
575258,144,195.86,15,13623,1
575269,730,1130.74,40,17865,1
575291,144,103.68,2,16656,1
575296,540,426.6,1,16041,1
575297,50,172.14000000000001,8,15134,1
575298,480,438.08,70,17841,1
575299,100,345.26,9,14691,1
575300,170,304.02,11,13804,1
575301,13,48.79,3,13804,1
575302,236,307.96,5,17086,1
575303,96,188.14,27,12893,1
575304,6,8.9,3,17841,1
575305,178,336.40000000000003,10,14188,1
575312,196,222.0,13,13588,1
575317,106,312.9,4,17402,1
575318,322,413.06,25,14921,1
575319,31,76.05,4,14836,1
575320,186,270.9,15,17011,1
575321,175,275.41,18,15311,1
575322,68,312.78000000000003,5,14543,1
575323,354,565.66,25,15392,1
575324,339,663.49,32,14240,1
575325,155,327.3,39,17293,1
575326,153,349.83000000000004,16,12532,1
575328,2400,2640.0,5,17857,-1
575329,28,112.4,22,17038,1
575330,268,309.08,17,15152,1
575331,593,1049.66,59,13209,1
575332,48,85.92,1,13209,1
575333,357,599.95,22,13209,1
575334,256,475.62,23,14493,1
575335,3684,4961.2,7,12931,-1
575336,127,147.59,37,14968,1
575337,167,224.67000000000002,53,17867,1
575338,1,14.95,1,17867,1
575339,94,312.12,27,15555,1
575340,703,1296.37,43,15485,1
575342,103,373.27,15,17528,1
575352,87,449.4,6,12504,1
575356,10,49.5,2,13882,1
575360,58,101.69999999999999,6,16516,1
575366,329,482.59000000000003,29,14621,1
575367,564,508.28,35,15114,1
575368,110,249.72,52,14482,1
575369,364,613.6800000000001,22,16655,1
575370,44,125.80000000000001,5,13522,1
575371,340,305.6,11,14132,1
575383,268,168.12,14,15986,1
575384,181,504.53000000000003,21,17690,1
575387,64,76.8,5,13992,1
575388,156,188.04,2,12971,1
575389,101,97.63,7,12971,1
575390,60,55.32,5,12971,1
575391,90,87.78,6,14354,1
575392,215,209.48,15,14234,1
575410,172,413.6,17,17705,1
575415,50,207.50000000000003,1,16168,1
575418,40,83.2,2,16986,1
575433,10,20.8,1,16953,1
575475,302,485.6,19,17702,1
575476,469,453.23,8,15046,1
575480,53,182.55,8,15594,1
575481,682,474.4,84,15679,1
575482,181,372.28,38,15916,1
575483,154,415.18,11,16996,1
575484,199,484.15,26,16670,1
575485,88,175.92,11,18274,1
575486,580,826.04,21,14911,1
575487,376,429.84,30,15450,1
575490,230,230.82,35,15031,1
575491,840,1522.31,175,15531,-1
575492,64,108.5,6,18236,1
575493,271,321.37,15,18210,1
575494,7,288.0,3,17500,1
575495,266,754.66,12,14944,1
575496,72,188.4,3,14944,1
575497,12,34.68,1,14944,1
575498,13,33.0,2,12708,1
575499,262,525.92,17,16003,1
575500,328,415.55,28,16003,1
575501,336,449.2,12,16218,1
575502,264,369.12,21,16700,1
575504,305,770.92,34,14895,1
575507,191,1013.01,29,17197,1
575508,6712,8111.2,53,14646,-1
575509,256,471.0,8,17101,1
575510,1040,1549.12,10,14646,1
575512,786,1247.41,68,14121,1
575514,261,445.03999999999996,24,12541,1
575515,159,420.75,9,17315,1
575516,1690,3893.79,116,17340,-1
575517,122,372.42,29,14562,1
575519,185,319.23,14,12682,1
575520,330,266.92,14,17537,1
575525,72,128.88,1,13983,1
575563,186,225.46,14,17521,1
575574,63,111.39,28,14606,1
575576,338,439.65999999999997,28,16025,1
575579,100,72.0,1,13081,1
575581,105,91.68,5,12659,1
575582,1000,1790.0,1,16986,1
575583,181,263.11,75,14456,1
575584,101,245.4,13,12682,1
575586,108,185.04,9,12981,1
575587,435,382.56,47,17461,1
575589,274,514.16,27,14262,1
575591,46,106.1,10,17791,1
575593,133,320.07000000000005,12,14226,1
575595,60,125.4,6,15452,1
575602,572,844.94,146,17059,-1
575603,109,197.85,24,18125,1
575604,120,256.20000000000005,7,16011,1
575605,217,350.02,15,17188,1
575607,1014,4358.0,375,14096,-1
575609,268,448.5,21,17243,1
575610,361,568.21,30,16628,1
575611,260,113.5,11,17861,1
575612,699,1014.61,52,17416,1
575618,106,126.14,7,15463,1
575619,120,495.6,5,14712,1
575620,125,198.39000000000001,13,17573,1
575621,54,137.04,17,16892,1
575622,369,352.23,24,16743,1
575623,275,256.06,18,14064,1
575624,223,303.85,12,18217,1
575627,342,288.14,19,17977,1
575628,48,151.08,23,12844,1
575629,207,175.54000000000002,14,12599,1
575631,150,171.53,42,15184,1
575632,3,1013.86,1,12473,1
575633,24,150.8,6,15355,1
575634,412,301.06,18,13266,1
575636,1,40.46,1,12473,1
575637,143,356.18,60,16904,1
575639,240,241.8,10,15289,1
575640,110,240.16,31,13148,1
575642,177,486.75,14,14466,1
575643,184,384.88,16,13267,1
575647,392,856.4100000000001,45,16440,1
575652,43,469.65,8,12748,1
575654,115,299.21000000000004,13,15238,1
575655,61,185.18,18,16434,1
575656,777,1855.99,47,13319,1
575657,58,112.03999999999999,5,13319,1
575658,12,24.96,1,13319,1
575659,236,543.36,10,13576,1
575660,76,149.8,9,15297,1
575661,213,355.53000000000003,39,12617,1
575668,64,112.35,56,18283,1
575671,333,665.46,20,12670,1
575673,132,266.76,11,14863,1
575674,54,125.38,7,13468,1
575675,1,1.95,1,18283,1
575676,578,323.62,8,13499,1
575678,449,579.15,29,16169,1
575680,485,677.09,41,13148,1
575681,262,373.24,50,16903,1
575682,141,279.5,15,12826,1
575683,954,3782.52,18,17389,1
575684,266,300.38,6,14397,1
575685,162,600.1800000000001,9,15694,1
