Description,6 RIBBONS RUSTIC CHARM,60 CAKE CASES VINTAGE CHRISTMAS,60 TEATIME FAIRY CAKE CASES,72 SWEETHEART FAIRY CAKE CASES,AGED GLASS SILVER T-LIGHT HOLDER,ANTIQUE SILVER TEA GLASS ETCHED,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN,"ASSORTED FLOWER COLOUR ""LEIS""",ASSTD DESIGN BUBBLE GUM RING,BAG 250g SWIRLY MARBLES,BLACK AND WHITE PAISLEY FLOWER MUG,BLACK RECORD COVER FRAME,BOX OF 24 COCKTAIL PARASOLS,BOYS ALPHABET IRON ON PATCHES,BROCADE RING PURSE ,COLOUR GLASS T-LIGHT HOLDER HANGING,COOK WITH WINE METAL SIGN ,CREAM HEART CARD HOLDER,DISCO BALL CHRISTMAS DECORATION,DOLLY GIRL LUNCH BOX,FANCY FONTS BIRTHDAY WRAP,GIN + TONIC DIET METAL SIGN,GIRLS ALPHABET IRON ON PATCHES ,GRAND CHOCOLATECANDLE,GROW A FLYTRAP OR SUNFLOWER IN TIN,HAND OVER THE CHOCOLATE   SIGN ,HANGING HEART JAR T-LIGHT HOLDER,HANGING HEART ZINC T-LIGHT HOLDER,HANGING JAM JAR T-LIGHT HOLDER,HEART FILIGREE DOVE  SMALL,HEART OF WICKER LARGE,HEART OF WICKER SMALL,JAM MAKING SET PRINTED,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG OWLS,JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,JUMBO BAG SPACEBOY DESIGN,JUMBO BAG STRAWBERRY,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI,LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT,LUNCH BAG RED SPOTTY,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG WOODLAND,LUNCH BOX I LOVE LONDON,MEDIUM CERAMIC TOP STORAGE JAR,MINI PAINT SET VINTAGE ,MULTI COLOUR SILVER T-LIGHT HOLDER,PACK OF 12 HEARTS DESIGN TISSUES ,PACK OF 12 LONDON TISSUES ,PACK OF 12 PINK PAISLEY TISSUES ,PACK OF 12 RED SPOTTY TISSUES ,PACK OF 12 SUKI TISSUES ,PACK OF 12 TRADITIONAL CRAYONS,PACK OF 12 WOODLAND TISSUES ,PACK OF 6 BIRDY GIFT TAGS,PACK OF 60 DINOSAUR CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 60 SPACEBOY CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,PACK OF 72 SKULL CAKE CASES,PAPER CHAIN KIT 50'S CHRISTMAS ,PAPER CHAIN KIT VINTAGE CHRISTMAS,"PAPER CRAFT , LITTLE BIRDIE",PARTY BUNTING,PINK BLUE FELT CRAFT TRINKET BOX,PINK CREAM FELT CRAFT TRINKET BOX ,PLACE SETTING WHITE HEART,PLEASE ONE PERSON METAL SIGN,POPCORN HOLDER,RABBIT NIGHT LIGHT,RED  HARMONICA IN BOX ,RED HANGING HEART T-LIGHT HOLDER,RED TOADSTOOL LED NIGHT LIGHT,REGENCY CAKESTAND 3 TIER,ROTATING SILVER ANGELS T-LIGHT HLDR,SET/6 FRUIT SALAD PAPER CUPS,SET/6 RED SPOTTY PAPER CUPS,SET/6 RED SPOTTY PAPER PLATES,SINGLE HEART ZINC T-LIGHT HOLDER,SMALL CHINESE STYLE SCISSOR,SMALL POPCORN HOLDER,SPACEBOY BIRTHDAY CARD,SPACEBOY LUNCH BOX ,STRAWBERRY CERAMIC TRINKET BOX,SWEETHEART CERAMIC TRINKET BOX,VICTORIAN GLASS HANGING T-LIGHT,VINTAGE HEADS AND TAILS CARD GAME ,VINTAGE SNAP CARDS,WHITE HANGING HEART T-LIGHT HOLDER,WOODLAND CHARLOTTE BAG,WORLD WAR 2 GLIDERS ASSTD DESIGNS,WRAP PINK FAIRY CAKES ,ZINC METAL HEART DECORATION
BAG 250g SWIRLY MARBLES,0.01682526886115492,0.062464356221623246,0.014730710305821135,0.013450900892728395,0.0015325242685267772,0.00493774390094843,0.008047185326773273,0.006617258805127177,0.002321532949763326,0.006020773501935196,0.9999999999999997,1.0029910950479564e-06,0.0019509458742146357,0.012974109370306753,0.001349833329552317,0.00036316162712928695,0.0062610025416970005,0.00940435951736807,0.0005265149802580897,0.012875996033787451,0.002143261780773663,0.0028863405055385015,0.0031926669077707056,0.0007900357245271403,0.003209407571821813,0.037427573678018966,0.005079111152429331,0.011781067700332624,0.008690834449122928,0.00991256204974399,0.00189344026006686,0.000954475683913565,0.0019344008203914034,0.0264533613035196,0.0018856726536716248,0.001460101465626359,0.0033380713088996183,0.004180801232366633,0.00466280699472171,0.0034029545450584273,0.003574466381844409,0.013093215202262549,0.0064743163234084284,0.0047277596216749925,0.007229234912107108,0.009021992121837245,0.02285942022168585,0.006746381642770568,0.0036487567159034615,0.0013290174941392914,0.00010040999897068782,0.027395065551260554,0.0025647543589485435,0.0020891824425882423,0.00036360540921463345,0.0014028535416534035,0.003364094120733133,0.0005586702975814147,0.030051561463091587,0.0006388620617705057,0.010301931967924755,0.007382369313217445,0.01363603239734673,0.016274392931013296,0.024747908645633074,0.015242056802572965,0.004131600346946609,0.4917737697038592,0.06676321265194479,0.0,0.009232062945210468,0.001262040690511988,0.0021424991225540645,0.004348648126742786,0.01954079175819725,0.0031663630636801997,0.0015976167653691702,0.7085593821550789,0.004611019232671798,0.0010780745004878313,0.008745845409318042,0.000511932133775318,0.0019978903099016725,0.38480712679254186,0.3238487837240034,0.0019269755585985798,4.136404411838e-05,0.004503575716378789,0.004106052173032019,0.0021486942754207097,0.005819305497714185,0.005111462403480184,0.006474007618493985,0.015124820509602734,0.23054448423699364,0.007583402922926002,0.002166549743550678,0.7863409044486936,0.0026448794330102983,0.002029900292571248
BLACK AND WHITE PAISLEY FLOWER MUG,1.4155906834156247e-05,0.0032093607441387585,2.6049338412316344e-06,1.3403250991807255e-06,1.2294243072293363e-05,0.01378156803929642,0.004600743431429295,3.92220784206325e-06,4.0076516108243105e-07,2.3389831864213678e-05,1.0029910950479564e-06,1.0000000000000002,9.124244444154313e-08,0.007353220644588679,0.0,1.7935947231234357e-06,5.9658499553913595e-06,3.56495360672034e-06,2.522127596625083e-07,4.624328365496182e-06,0.0025323231290014466,1.0452907921856525e-05,5.014416735151465e-06,0.0,5.7729635020362195e-06,4.945297687039259e-06,6.722245691157885e-06,6.190173594488172e-06,2.785261641588661e-06,0.012035098449888232,4.472319609957805e-06,1.677368056647381e-06,3.664838774016791e-06,1.6013969762612104e-06,7.210915992846851e-06,4.2083892946310746e-07,6.693160167033379e-06,1.2416201709909148e-06,2.877087902611229e-06,5.487794352990231e-06,3.257389531838666e-06,3.33585287940464e-06,5.991830955135248e-06,4.29958196023135e-06,1.797962075248682e-06,2.209218537693303e-06,8.348538956855582e-07,8.550806277820816e-06,4.2902994237263455e-06,0.009406721334082341,1.5739663513413017e-07,0.002044713241848799,2.5177263446472106e-06,3.7825176729832015e-06,9.000997992833525e-07,6.145106610803241e-07,1.2214870085900844e-06,9.035477210073853e-07,8.445261312697173e-06,0.0,0.008146917899454428,2.289356291671663e-07,9.492321880224601e-07,7.623333704248597e-07,0.0027059968100260883,0.001916759648585907,5.171182603430126e-07,0.0028869912671080356,2.997208682429004e-06,0.0,7.804486745875717e-06,2.3390896441137543e-06,3.4043642735121655e-06,2.793115609441902e-06,8.576514781532554e-07,2.6284048826991705e-06,1.7038930793178441e-06,1.5262454023078228e-06,2.5835068919770284e-06,4.654747075293556e-07,0.010276325922920252,0.0042693026395458425,3.070621960265997e-07,8.009245349459448e-07,9.540984974846941e-07,2.3802961702353275e-05,1.2566010275229873e-08,1.825296979882041e-06,2.537577023018673e-06,0.0033670558127392117,2.3933727498078005e-06,3.424265838699482e-06,1.5049766310989455e-06,1.5572967130164673e-06,4.543583300231815e-06,2.55981732976888e-06,0.00428968705578031,1.2582428339955676e-05,0.011221668355542917,2.617589842379057e-06
BLACK RECORD COVER FRAME,0.004792939654942414,0.006339582280973294,0.0013398873796151712,0.0013669937102314881,0.004241208303641718,0.06465696862131952,0.0017669362895158258,0.004991803077625489,0.015470265093392893,0.0024131362320975796,0.0019509458742146357,9.124244444154313e-08,1.0000000000000002,0.026580742498904176,0.0002000277312008885,0.0006171872025135037,0.006045393542275761,0.004018556446311654,0.0007548368846144866,0.005671386918305112,0.005702950688168664,0.001635661652096294,0.010770380645467406,0.0001207896155220278,0.014652800885694525,0.0005118306777042246,0.059761730866341956,0.01583723554324499,0.052148107940830905,0.06687931142993915,0.0016818700351122406,0.000591608918028053,0.0014263623153116052,0.007717272216124873,0.011076066463012924,0.006448387222894136,0.009819712041728991,0.009841645619758607,0.02905078713891859,0.005085682285298094,0.005120848765981321,0.027084157885373782,0.029327200688998963,0.051069152983514374,0.008658213301558958,0.056032305591284165,0.008900748871405602,0.010466671138066158,0.008161212012458851,0.003377911176823402,0.00021232711213727337,0.016982309603187525,0.01022514323723253,0.0009314900928449883,0.0018611562007511955,0.0017617087690703782,0.0009229171496614303,0.00039148994577256456,0.004371202174895214,0.0010709045235414985,0.010395220628144235,0.0013811795342092246,0.001421459477325524,0.004008384755206109,0.0036250416019453836,0.003703869962652173,0.0016971995607175546,0.0019564493590861812,0.006565775216059037,0.0,0.012780292026950586,0.0415446558850384,0.000533688795145846,0.006905873756147539,0.003926978559676771,0.0037270776944050795,0.00914636225120705,0.0037643624083300987,0.012264282724366318,0.007538883391817679,0.0368013931945044,0.00048278356689407474,0.0008007391083964305,0.005667245725448072,0.003484074462326275,0.05376283837622246,8.754999097698705e-06,0.005061424793759627,0.004872743210381899,0.005788377806180546,0.21143673749315714,0.06533085906228882,0.0023834139681743987,0.007627164779443699,0.009084975436352935,0.050821224731816925,0.011354332007330388,0.001322601157067381,0.0035736079353720545,0.0029038346752188427
BOX OF 24 COCKTAIL PARASOLS,0.13886702850446095,0.23968038742211636,0.14447167293323215,0.12096455162937476,0.014469846960782306,0.4235972875734029,0.19031422972391088,0.0955206065472719,0.26001553306724107,0.053125749285058206,0.012974109370306753,0.007353220644588679,0.026580742498904176,1.0,0.007571787961530013,0.013215487819681657,0.15801836705612912,0.14498231133466064,0.0066405722164469185,0.178048879932429,0.10372166006143789,0.061284865055011135,0.03494790795147017,0.007942672222190793,0.06462106337430766,0.022709750194969954,0.08938616799996771,0.16431979152797657,0.1313976431682484,0.5541250971131306,0.03652727109764462,0.01048938348925296,0.01776307768959328,0.12333683702453958,0.08636083522160425,0.060647587998743535,0.10830304722553621,0.17527292399276154,0.126750338049199,0.14289047436325972,0.11493991377835737,0.2836177726733249,0.3014496614429698,0.1303684083213957,0.17737651719540734,0.1926930378903413,0.2523686259229013,0.1692506705390995,0.1323423980282821,0.29323533767839205,0.0015918344857164162,0.13132599189465594,0.039219540770852254,0.032685529285584804,0.011170208888720851,0.0147668652916987,0.011478221767640056,0.015302718574719893,0.14483582570213513,0.01378172205954712,0.4275908038746738,0.11345795472323769,0.111298723381192,0.11404337680381434,0.2774234208349104,0.1369798271569035,0.05031299706293533,0.25967470280192134,0.18255312711983912,0.0,0.1404854725853611,0.013688438504066303,0.017752045681012737,0.05498352417215711,0.1597454070036129,0.06964972385122935,0.030289545499723902,0.019501620061637793,0.12093324321004552,0.04416677316517414,0.40828183841353977,0.1277378540339642,0.020928431691516168,0.08124191730150024,0.07599872400411625,0.04331708504858879,0.0007068628996402442,0.09412579321579827,0.07699102727383947,0.1290756060417447,0.10669638980520302,0.08401999985233649,0.02745871741106823,0.04124948951410793,0.09133134904820833,0.10375449305315292,0.2237729629646263,0.022038442653705404,0.3555304606337704,0.03845780364692418
BOYS ALPHABET IRON ON PATCHES,0.012723937782750556,0.029425592542438393,0.00909652659634547,0.0061003414089969505,0.007421974264093259,0.004910924861324981,0.0021041654830008657,0.03167877213076624,0.0007321532795247552,0.004273061575677814,0.001349833329552317,0.0,0.0002000277312008885,0.007571787961530013,0.9999999999999996,0.0,0.0036716212273152807,0.005568250325587207,0.0005452381099551557,0.0024728387810708284,0.0012838039752725938,0.004523854291262654,0.0034949331710977844,0.9613671026258529,0.0024769904397337317,0.0016127716162883292,0.0044727911719881115,0.012816664200996853,0.011430241810630605,0.005071437516044998,0.00350161261594434,0.0025544350765900835,0.01042038184508847,0.008379143370418141,0.0013103985717138234,0.0012326420474386452,0.0014039871657592947,0.0018212641064924893,0.001382485489783703,0.0017334497588782428,0.0009708280471649488,0.002309159676702279,0.002853750875273565,0.006421870325713537,0.00798554993135782,0.006226492101748549,0.0071703554818394214,0.007451791249830019,0.008013455635133414,0.05134851074505886,9.936967568359209e-05,0.031165439042389553,0.005933490969646013,0.0032016087265689325,0.054618530663821864,0.0022539206787873956,0.0020921797166727667,0.0014211206927105275,0.01171082794275749,0.0015435732037846592,0.007090698368743571,0.013036429088141274,0.004611286184454197,0.01631276776872932,0.013195916784613024,0.005829638572489244,0.012652186787285469,0.08641403646223735,0.048986761809366335,0.0,0.004442463993975368,0.0261901860481423,0.13502164691183569,0.007257976282952561,0.005868918873049795,0.002677111270755829,0.0005413604761593621,0.0010949100426539322,0.01170344074576718,0.0011662222742104397,0.008799505567901092,0.0002519736445453806,6.907223169049356e-05,0.0019631264698741257,0.001927587898033874,0.006914169973993775,4.5913400300077366e-05,0.0032746489706434326,0.0017567508807019877,0.0011414004140893616,0.0048826499674044,0.004691874347962345,0.0036162570234582895,0.04864962853203387,0.06449817964584262,0.00807910051687793,0.008505145487362895,0.015171218122048058,0.002691445097119328,0.002763051511550827
BROCADE RING PURSE ,0.001899442867458811,0.0007200071745937505,0.01789729735808333,0.01843781960339901,0.13775905875501634,0.0006152225176527166,0.000893828660415724,0.04439768219329871,0.007033961729543391,0.002941646992519232,0.00036316162712928695,1.7935947231234357e-06,0.0006171872025135037,0.013215487819681657,0.0,0.9999999999999998,0.12869523979505976,0.00021229954382213893,0.00012843329622365586,0.0012814491518781399,0.007606410625643008,0.001996175507692121,0.0004393144747609134,0.0,0.0011964803322833393,0.0003223549976147327,0.001966550575709985,0.001391607504322328,0.0013500657505900826,0.0014863204813023135,0.002188229006219289,0.0003695266962796771,0.0005785750245338016,0.0006850981512344983,0.0014050426292048428,0.0018019068922405898,0.20205870248980934,0.002099378888061817,0.285435938810849,0.0019598225963816576,0.2084010645463173,0.003293956435428795,0.0055591854807078254,0.0010919608712160434,0.0014973328550809536,0.0011092839028925723,0.0017791083102860162,0.003035614667159928,0.00207801234421762,0.0001881952168759334,4.333324651359236e-06,0.056430151234002995,0.0008721215682587174,0.0005566794274956528,0.0003655844740617578,0.000266775629749795,4.935245364026515e-05,0.0005331075693529174,0.0014168817002793831,0.00018703911712560537,0.002138688837001372,0.0018668270109692537,0.0010794108758464254,0.0006645549262375356,0.07186234255577346,0.07768002766660463,0.13957425582530153,0.008930287971788868,0.0019382884123785862,0.0,0.0008859948397176283,0.0005163885626168446,0.04052227249059357,0.0002890344062108633,0.0007257042480732429,0.0008580800663928754,0.0004082330748965099,0.0007431302188594834,0.0020441658920951626,0.000537233116831678,0.0018501872151934938,0.7164306697101731,0.0008931993898338053,0.461814052545459,0.4884721109456646,0.0010976046914345542,0.0005942103630855584,0.0008790247652181981,0.000951083574081294,0.006320123466383674,0.0015436243757647693,0.04411610981210757,0.0011435984413720852,0.0069709638049566675,0.028281089066011858,0.0014623811979432573,0.0037622773431055133,0.0016613718852921836,0.0007924885003390982,0.0016290843761588745
COLOUR GLASS T-LIGHT HOLDER HANGING,0.27182957994212525,0.0982129130622459,0.17084998154235664,0.14146015159882028,0.07353336387972392,0.05427353673731021,0.07741762679038212,0.024218612766093574,0.07308632616426977,0.052742933450694765,0.0062610025416970005,5.9658499553913595e-06,0.006045393542275761,0.15801836705612912,0.0036716212273152807,0.12869523979505976,1.0000000000000002,0.1369589391522403,0.00915093545216028,0.15747087458903844,0.2243529475978061,0.025883482314907193,0.03322098914021264,0.0030863691588954986,0.026328052483786727,0.005553217395216553,0.061325044151423286,0.21765974518042375,0.26772528267069406,0.16332228010654312,0.2364479480792078,0.0161583291197283,0.06309822449951061,0.164278942236826,0.10518660546368476,0.0744908952290082,0.12856212152857058,0.18776781820065266,0.17383198359777374,0.17148273151697144,0.11871230422299253,0.33344279976641783,0.20985608139666687,0.16522699174027852,0.1997376042967023,0.27429143724940863,0.25520577782455744,0.25527909275337224,0.19516772357761267,0.044117391461243,0.0014482299078134415,0.1283607559881093,0.062251607240986155,0.02931550447002691,0.007109094865367792,0.009953484551770553,0.006404915014506152,0.005432153028534511,0.2513294142947262,0.004140640689164971,0.16781047936089166,0.1337091190293755,0.09869743901771767,0.22057852724862986,0.20968768852100403,0.21217166719198252,0.10716643757578724,0.10591948894418751,0.15530793677384183,0.0,0.27644412532292467,0.04179274556757327,0.09922977467287412,0.08241867123473756,0.14797425995262212,0.0343626228342117,0.1689361071195729,0.01327185575244744,0.044155384442552736,0.18792417251290444,0.10271116550659218,0.004692246575156488,0.012926138771573595,0.24203461258964493,0.25225683383875896,0.2183827272156829,0.0002690220729088099,0.06281107063206909,0.22566314503724016,0.21966809717904084,0.09260985920597423,0.061843415881941685,0.04329085104533276,0.04499466308673033,0.0877116142869441,0.3191334585529919,0.22387723540424917,0.015001112074585023,0.017899415679569722,0.22306610357590181
COOK WITH WINE METAL SIGN ,0.18395410565207626,0.08873083765700833,0.30595513496877275,0.25343363029836086,0.013223136950003454,0.019775800032455024,0.03228178814289258,0.29453301163052353,0.1332815353467527,0.025490278345293223,0.00940435951736807,3.56495360672034e-06,0.004018556446311654,0.14498231133466064,0.005568250325587207,0.00021229954382213893,0.1369589391522403,1.0000000000000002,0.18643266102782927,0.1127332794010452,0.05490689412528917,0.4907685109280268,0.24871357228410193,0.0031207325650108716,0.016455118240713273,0.17257690885960597,0.3854108254129954,0.30668206048541047,0.05457544038085413,0.28322163271160333,0.011544249577537476,0.4399150992020321,0.40500262584166874,0.32790781432741867,0.14137338619207618,0.05914009826801322,0.10359294233548542,0.2931962939730392,0.15469920056440975,0.0288843723096827,0.1068754003655682,0.17052670160146585,0.1519267927217022,0.08071618969688937,0.2642939113715784,0.2065553251601521,0.3415321481725863,0.07217325694900752,0.08779688556103668,0.24981269090628,0.00650572239951575,0.10120419275321885,0.026614234241821452,0.03945228751064842,0.040371411775744444,0.08088072509175168,0.020796440038434692,0.08711933891975258,0.3138496340075096,0.0036476071436356903,0.044397802774664846,0.23201290989922735,0.48333830634263847,0.20916706892310674,0.542695015684332,0.22539223903332192,0.014270193529428947,0.04779162905897104,0.07531186998742603,0.0,0.160532338422425,0.20261161018800403,0.03346875245358514,0.10206934919213634,0.7706677262588782,0.044589654043543835,0.002420445081443733,0.0401035165572056,0.4367237848351995,0.045649585812777595,0.19353868473221206,0.004260163630473128,0.0019483758028044054,0.03246901430859367,0.027236742611278317,0.015929988132947773,0.00027643940997700716,0.09430093630582626,0.20785094927258083,0.12005305424152246,0.15629285135872925,0.21934488937663607,0.055096567674770724,0.07088328401194238,0.21769602480391076,0.3149281134014323,0.018306670226173816,0.013401309136021413,0.3782959546214278,0.02999157576983037
CREAM HEART CARD HOLDER,0.009307243938373755,0.00822071598502521,0.006972573560476898,0.006298844422146985,0.005340801666407828,0.005147555170665996,0.006189153586148789,0.0028963987723161027,0.0025422329206071376,0.006568338932307845,0.0005265149802580897,2.522127596625083e-07,0.0007548368846144866,0.0066405722164469185,0.0005452381099551557,0.00012843329622365586,0.00915093545216028,0.18643266102782927,1.0,0.0036725980862363883,0.004152602976682907,0.002457787154616261,0.28557463213389217,0.00023998140903763585,0.004041896213764347,0.0007440374007506512,0.6032500939473427,0.0157556002892184,0.011423536917451236,0.00867794659340887,0.006673408146906627,0.08753232655950549,0.06296349472977737,0.0049101186386680575,0.011615402777098984,0.022797656443468824,0.005951742044598206,0.05413174626563787,0.016702857843483885,0.05318013813056022,0.007128926911818213,0.018132469081971154,0.07025532402807384,0.06576665712517771,0.06626614281706929,0.0081671805538615,0.09874513625441811,0.05739496143488523,0.005111479415658992,0.0010715049406547132,4.21848797955439e-05,0.0026155169436095616,0.0027469125416973673,0.0012606743845358112,0.0009332968541539097,0.0007494826264739623,0.0006109634154675802,0.0008106211187652686,0.008264454310230242,0.00023656192339979043,0.00876378313243593,0.0032087435829706535,0.0041770009380338625,0.005800682491123843,0.007467799392400719,0.006519882136796578,0.004393989006657561,0.006290784788906773,0.007709091473724425,0.0,0.013505330930768219,0.0010862285576284131,0.041539301929753525,0.006530585926776052,0.2372295782805503,0.0013665812190922105,0.0029654064085359567,0.0006965514204023325,0.008609872122000048,0.0029538805261125696,0.008204708880354473,0.0001415496779221458,0.0007968099217780287,0.0015355724069461014,0.0015300690941854713,0.006237424902008096,1.0678378161701233e-05,0.0017412478806615103,0.007181641834352848,0.004116617564880096,0.0077536562029048225,0.0066150498605850126,0.0034058725775363997,0.002270209200818363,0.005019975456472327,0.09942535940565651,0.005026670226943511,0.001288235249071398,0.0017624046126663239,0.007261939038879324
DISCO BALL CHRISTMAS DECORATION,0.25660189981418124,0.07693997756523599,0.03862968006026214,0.005863590249580926,0.039342694212874,0.006427221048288963,0.0839956280750671,0.00973849808546496,0.020950668912580028,0.015301627546474537,0.012875996033787451,4.624328365496182e-06,0.005671386918305112,0.178048879932429,0.0024728387810708284,0.0012814491518781399,0.15747087458903844,0.1127332794010452,0.0036725980862363883,1.0,0.002734812452829149,0.02372637134049642,0.09869993331534518,0.0041035399921873885,0.018179286033591674,0.0018305648182104274,0.11433540719679734,0.018467135987223462,0.1808704064141301,0.06756203511938784,0.010608721545983186,0.004796720184262679,0.0097537465198992,0.01993100809566527,0.033800304473536345,0.00588251297272969,0.15337665269138806,0.15168586307260765,0.17505084889961836,0.1582298346586899,0.14470059099761345,0.3861190557922153,0.28395628630733416,0.13348668845970255,0.12326984385258308,0.15429804139473355,0.10591429154276297,0.14165794551494756,0.04659206189990148,0.07264417216267918,0.00048688144521619203,0.01035076491329439,0.012070741586308737,0.012085774918014961,0.010780687361120327,0.002559832168504811,0.0012372047396456212,0.00452641204963265,0.05313053059838355,0.003028696667433053,0.22801392528803247,0.06291080667228334,0.038719697784831045,0.04290615268362465,0.04869501773751268,0.059602571950521294,0.02156873990141948,0.1805258815873949,0.25336886645048984,0.0,0.21761053433966498,0.004747140880066594,0.011218749687089373,0.015613429842394985,0.10254304516429516,0.05716647156052757,0.010078781266482036,0.002800080989099936,0.011979266732298011,0.008511788430714722,0.046945975573615475,0.0017996180970381458,0.014337441299543093,0.13542409950406914,0.11828012004810441,0.011378027830082123,5.8255136292908224e-05,0.0949838028035934,0.07210682395945714,0.015137128815847794,0.08614057325163033,0.012189351780472165,0.01008126856269447,0.019092126462961358,0.025889010786571177,0.0973107099503599,0.035859767489001486,0.017179548205930265,0.036090752176313974,0.013226011315695861
DOLLY GIRL LUNCH BOX,0.5773576071771902,0.20818635109694192,0.20938442789611983,0.20026172700097972,0.005973629900910039,0.14244537369272547,0.12928784444905655,0.021039046927569003,0.08646520205026122,0.0067949115835314565,0.002143261780773663,0.0025323231290014466,0.005702950688168664,0.10372166006143789,0.0012838039752725938,0.007606410625643008,0.2243529475978061,0.05490689412528917,0.004152602976682907,0.002734812452829149,1.0000000000000002,0.006763749099175452,0.00527206943607688,0.001023503350471494,0.0018357309196989256,0.0030555830672404226,0.010100749896667786,0.19976991281188747,0.6743878373469444,0.1573809699434329,0.8668081243014525,0.02609860210071665,0.043176001399959564,0.40934911161417475,0.04248740492993675,0.17113403099309818,0.12201181724218677,0.28235805675653325,0.28675632581909277,0.38772533696521594,0.10354469241941769,0.16479701688668452,0.03515022803386914,0.2925941487565193,0.35439828411731444,0.6128695391966539,0.4895793826384463,0.8228481741762719,0.6306965099017183,0.184816012639097,0.002178375031147903,0.4316104116954133,0.005692014121746053,0.057835796177782665,0.003973697199144634,0.01047700990850128,0.0039497583750980145,0.001317780892357709,0.5827284785235994,0.016939121470410125,0.3743588839509137,0.20655466415369889,0.10202981577815753,0.6599694022593313,0.2877744362302543,0.6047503979858468,0.16934907907843366,0.09143331454452308,0.058310827658715404,0.0,0.10619215047448706,0.15857624109754748,0.21930629211880737,0.19797802031238945,0.05321175654640062,0.007627804744858367,0.7686203845590363,0.03151053867939788,0.01409231090728957,0.8234116849710786,0.2965291921356014,0.05007054338158736,0.020748567198411918,0.2399134569763785,0.2580881041398145,0.8428771865132447,4.6938570842151696e-05,0.013197811193453634,0.8827567837840087,0.9812138685922276,0.013002753938538066,0.012139060769201291,0.028283964356924103,0.06545031822260808,0.03277427470065618,0.3801468612031537,0.9153617474309436,0.003016535293099696,0.11338270512862465,0.8323361264108409
