Customer ID,Recency,Frequency,Monetary,Cluster,Segment,AvgOrderValue
16696,135,4,657.9,1,Regular,164.475
16697,241,1,112.75,1,Regular,112.75
16698,227,2,1998.0,1,Regular,999.0
16699,380,7,994.6,0,At Risk,142.0857142857143
16700,9,25,9167.71,1,Regular,366.7084
16701,9,26,9916.73,1,Regular,381.4126923076923
16702,415,4,1110.83,0,At Risk,277.7075
16704,618,2,695.66,0,At Risk,347.83
16705,1,42,43515.051,1,Regular,1036.072642857143
16706,37,3,531.35,1,Regular,177.11666666666667
16707,400,4,551.11,0,At Risk,137.7775
16708,46,1,656.63,1,Regular,656.63
16709,85,14,9087.46,1,Regular,649.1042857142857
16710,19,22,6349.09,1,Regular,288.595
16711,3,9,2868.48,1,Regular,318.72
16712,9,13,4266.99,1,Regular,328.22999999999996
16713,19,32,14560.69,1,Regular,455.0215625
16714,219,4,1529.8,1,Regular,382.45
16715,78,2,625.52,1,Regular,312.76
16716,267,3,2149.6800000000003,0,At Risk,716.5600000000001
16717,24,14,6986.2300000000005,1,Regular,499.0164285714286
16718,369,5,3647.53,0,At Risk,729.5060000000001
16719,15,14,3973.3,1,Regular,283.8071428571429
16720,26,3,795.48,1,Regular,265.16
16721,262,1,292.47,0,At Risk,292.47
16722,17,22,8989.08,1,Regular,408.5945454545454
16723,91,4,1301.63,1,Regular,325.4075
16724,405,1,147.35,0,At Risk,147.35
16725,302,14,1882.11,0,At Risk,134.43642857142856
16726,26,7,2088.41,1,Regular,298.3442857142857
16727,364,4,1437.42,0,At Risk,359.355
16728,46,4,1054.67,1,Regular,263.6675
16729,38,21,7239.92,1,Regular,344.7580952380952
16730,52,3,743.11,1,Regular,247.70333333333335
16731,648,1,174.05,0,At Risk,174.05
16732,32,4,4387.64,1,Regular,1096.91
16733,530,1,259.68,0,At Risk,259.68
16734,52,3,650.51,1,Regular,216.83666666666667
16735,79,14,6270.56,1,Regular,447.8971428571429
16736,506,5,2956.56,0,At Risk,591.312
16737,53,2,835.2,1,Regular,417.6
16738,298,1,3.75,0,At Risk,3.75
16739,177,2,786.4300000000001,1,Regular,393.21500000000003
16740,395,1,236.81,0,At Risk,236.81
16741,625,1,173.06,0,At Risk,173.06
16742,47,14,2852.61,1,Regular,203.75785714285715
16743,29,14,4253.26,1,Regular,303.80428571428575
16744,11,7,1304.76,1,Regular,186.3942857142857
16745,87,17,7194.3,1,Regular,423.1941176470588
16746,5,42,18066.4,1,Regular,430.152380952381
16747,38,2,836.0600000000001,1,Regular,418.03000000000003
16748,18,14,3637.33,1,Regular,259.8092857142857
16749,591,2,4387.08,0,At Risk,2193.54
16750,45,5,623.93,1,Regular,124.78599999999999
16751,31,1,1764.72,1,Regular,1764.72
16752,373,1,415.0,0,At Risk,415.0
16753,58,1,223.92,1,Regular,223.92
16754,372,29,67502.47,1,Regular,2327.671379310345
16755,114,7,2900.58,1,Regular,414.36857142857144
16756,215,7,1312.37,1,Regular,187.48142857142855
16757,319,2,270.48,0,At Risk,135.24
16758,65,1,369.34,1,Regular,369.34
16759,8,3,789.79,1,Regular,263.2633333333333
16760,430,1,228.0,0,At Risk,228.0
16761,97,1,316.62,1,Regular,316.62
16762,20,3,1501.38,1,Regular,500.46000000000004
16763,199,2,964.7,1,Regular,482.35
16764,4,13,2799.25,1,Regular,215.32692307692307
16765,294,2,454.75,0,At Risk,227.375
16766,273,2,1145.6,0,At Risk,572.8
16767,31,15,8073.8,1,Regular,538.2533333333333
16768,48,9,1708.12,1,Regular,189.7911111111111
16769,260,4,1141.75,1,Regular,285.4375
16770,58,9,1932.13,1,Regular,214.68111111111114
16771,33,10,3967.6,1,Regular,396.76
16772,423,3,3723.55,0,At Risk,1241.1833333333334
16773,57,3,421.24,1,Regular,140.41333333333333
16774,68,8,1594.45,1,Regular,199.30625
16775,10,16,3056.89,1,Regular,191.055625
16776,60,2,619.85,1,Regular,309.925
16777,80,5,1307.76,1,Regular,261.552
16778,74,2,245.94,1,Regular,122.97
16779,2,53,33268.24,1,Regular,627.7026415094339
16780,100,3,605.55,1,Regular,201.85
16781,372,2,934.25,0,At Risk,467.125
16782,10,38,10438.41,1,Regular,274.695
16783,437,1,391.95,0,At Risk,391.95
16784,20,5,896.53,1,Regular,179.30599999999998
16785,410,1,533.78,0,At Risk,533.78
16786,394,1,51.84,0,At Risk,51.84
16787,398,4,1035.43,0,At Risk,258.8575
16788,123,5,1950.3,1,Regular,390.06
16789,8,1,80.80000000000001,1,Regular,80.80000000000001
16790,4,6,1545.62,1,Regular,257.6033333333333
16791,29,15,4038.69,1,Regular,269.246
16792,282,5,623.46,0,At Risk,124.69200000000001
16793,57,1,243.84,1,Regular,243.84
16794,1,15,2090.91,1,Regular,139.39399999999998
16795,365,3,2492.39,0,At Risk,830.7966666666666
16796,89,1,305.62,1,Regular,305.62
16797,393,5,1827.77,0,At Risk,365.554
16798,554,3,848.71,0,At Risk,282.90333333333336
16799,432,2,495.98,0,At Risk,247.99
16800,11,1,1201.49,1,Regular,1201.49
16801,163,4,1619.73,1,Regular,404.9325
16802,679,2,582.61,0,At Risk,291.305
16803,65,1,332.3,1,Regular,332.3
16804,23,3,536.99,1,Regular,178.99666666666667
16805,174,5,1097.24,1,Regular,219.448
16806,103,4,801.49,1,Regular,200.3725
16807,143,6,2123.88,1,Regular,353.98
16808,99,2,288.42,1,Regular,144.21
16809,23,9,1727.43,1,Regular,191.93666666666667
16810,192,2,842.04,1,Regular,421.02
16811,5,2,547.07,1,Regular,273.535
16812,361,4,2392.0,0,At Risk,598.0
16813,8,10,1692.98,1,Regular,169.298
16814,14,36,12499.71,1,Regular,347.21416666666664
16815,454,2,410.97,0,At Risk,205.485
16816,103,4,417.06,1,Regular,104.265
16817,3,13,2804.9,1,Regular,215.76153846153846
16818,11,11,3349.57,1,Regular,304.50636363636363
16819,465,2,182.59,0,At Risk,91.295
16820,96,1,497.61,1,Regular,497.61
16821,382,1,113.35,0,At Risk,113.35
16822,686,1,181.39,0,At Risk,181.39
16823,227,7,2260.09,1,Regular,322.87
16824,16,3,686.24,1,Regular,228.74666666666667
16825,39,5,1826.89,1,Regular,365.37800000000004
16826,51,1,341.7,1,Regular,341.7
16827,393,5,392.13,0,At Risk,78.426
16828,93,2,128.5,1,Regular,64.25
16829,157,2,513.32,1,Regular,256.66
16830,39,4,1207.5,1,Regular,301.875
16831,565,1,91.8,0,At Risk,91.8
16832,184,5,417.61,1,Regular,83.522
16833,1,6,2409.04,1,Regular,401.50666666666666
16834,228,2,898.96,1,Regular,449.48
16835,128,6,1538.41,1,Regular,256.4016666666667
16836,40,4,782.37,1,Regular,195.5925
16837,31,11,3170.98,1,Regular,288.2709090909091
16838,197,4,1159.61,1,Regular,289.9025
16839,9,44,22310.49,1,Regular,507.05659090909097
16840,603,2,139.85,0,At Risk,69.925
16841,37,12,4006.06,1,Regular,333.8383333333333
16842,101,3,1264.19,1,Regular,421.3966666666667
16843,43,35,19571.43,1,Regular,559.1837142857142
16844,563,2,614.34,0,At Risk,307.17
16845,618,1,253.88,0,At Risk,253.88
16846,50,3,842.41,1,Regular,280.80333333333334
16847,43,2,614.89,1,Regular,307.445
16848,53,4,1411.62,1,Regular,352.905
16849,187,1,124.57,1,Regular,124.57
16850,334,1,332.41,0,At Risk,332.41
16851,4,3,342.45,1,Regular,114.14999999999999
16852,10,2,144.91,1,Regular,72.455
16854,417,2,1408.96,0,At Risk,704.48
16855,24,2,328.40000000000003,1,Regular,164.20000000000002
16856,15,3,358.49,1,Regular,119.49666666666667
16857,443,1,352.8,0,At Risk,352.8
16858,369,10,4668.28,0,At Risk,466.828
16859,145,7,1932.41,1,Regular,276.05857142857144
16860,453,3,1610.62,0,At Risk,536.8733333333333
16861,60,5,946.59,1,Regular,189.318
16862,547,4,662.33,0,At Risk,165.5825
16863,31,3,998.52,1,Regular,332.84
16864,434,2,409.25,0,At Risk,204.625
16865,402,1,130.95,0,At Risk,130.95
16866,141,3,207.74,1,Regular,69.24666666666667
16867,690,1,76.74000000000001,0,At Risk,76.74000000000001
16868,394,3,393.39,0,At Risk,131.13
16869,23,4,825.4200000000001,1,Regular,206.35500000000002
16870,469,1,450.16,0,At Risk,450.16
16871,22,6,2812.34,1,Regular,468.72333333333336
16872,77,6,1213.13,1,Regular,202.18833333333336
16873,5,12,14617.39,1,Regular,1218.1158333333333
16874,379,1,217.74,0,At Risk,217.74
16875,67,11,4234.53,1,Regular,384.9572727272727
16876,404,1,136.01,0,At Risk,136.01
16877,12,6,853.72,1,Regular,142.28666666666666
16878,84,1,13.3,1,Regular,13.3
16880,31,8,1840.86,1,Regular,230.1075
16881,67,1,432.0,1,Regular,432.0
16882,67,3,705.12,1,Regular,235.04
16883,187,19,2396.59,1,Regular,126.1363157894737
16884,38,4,1073.92,1,Regular,268.48
16885,15,4,710.74,1,Regular,177.685
16886,456,1,134.0,0,At Risk,134.0
16887,35,3,660.72,1,Regular,220.24
16888,401,3,437.15,0,At Risk,145.71666666666667
16889,195,6,2530.9,1,Regular,421.81666666666666
16890,477,3,285.41,0,At Risk,95.13666666666667
16891,2,11,2056.82,1,Regular,186.98363636363638
16892,1,7,762.1,1,Regular,108.87142857142858
16893,367,2,401.77,0,At Risk,200.885
16894,502,3,1324.06,0,At Risk,441.3533333333333
16895,65,5,1121.42,1,Regular,224.28400000000002
16896,555,1,103.95,0,At Risk,103.95
16897,299,2,289.78,0,At Risk,144.89
16898,26,5,1016.37,1,Regular,203.274
16899,8,8,1721.02,1,Regular,215.1275
16900,17,3,887.11,1,Regular,295.7033333333333
16901,729,1,204.26,0,At Risk,204.26
16902,116,1,1706.88,1,Regular,1706.88
16903,29,3,1062.28,1,Regular,354.0933333333333
16904,4,21,5132.37,1,Regular,244.39857142857142
16905,5,17,5034.15,1,Regular,296.1264705882353
16906,82,7,1448.8,1,Regular,206.97142857142856
16907,29,9,1707.9,1,Regular,189.76666666666668
16908,722,1,252.59,0,At Risk,252.59
16909,72,1,379.14,1,Regular,379.14
16910,4,8,1510.06,1,Regular,188.7575
16911,636,2,255.25,0,At Risk,127.625
16912,29,15,4480.31,1,Regular,298.68733333333336
16913,290,3,423.91,0,At Risk,141.30333333333334
16914,36,1,208.46,1,Regular,208.46
16915,9,11,1543.18,1,Regular,140.2890909090909
16916,24,4,1123.4,1,Regular,280.85
16917,277,2,1857.83,0,At Risk,928.915
16918,50,16,3213.29,1,Regular,200.830625
16919,156,24,5125.91,1,Regular,213.57958333333332
16920,411,1,355.45,0,At Risk,355.45
16921,61,3,446.67,1,Regular,148.89000000000001
16922,573,1,611.08,0,At Risk,611.08
16923,12,32,13378.36,1,Regular,418.07375
16924,21,3,846.75,1,Regular,282.25
16925,540,1,125.65,0,At Risk,125.65
16926,371,5,1421.35,0,At Risk,284.27
16927,116,3,543.05,1,Regular,181.01666666666665
16928,80,29,4113.23,1,Regular,141.8355172413793
16929,4,7,1295.39,1,Regular,185.0557142857143
16930,26,3,380.55,1,Regular,126.85000000000001
16931,5,23,5233.62,1,Regular,227.5486956521739
16932,53,3,440.71,1,Regular,146.90333333333334
16933,1,9,3181.25,1,Regular,353.47222222222223
16934,55,6,2110.99,1,Regular,351.83166666666665
16935,382,3,535.1,0,At Risk,178.36666666666667
16936,26,2,551.17,1,Regular,275.585
16937,499,1,202.1,0,At Risk,202.1
16938,9,9,7043.18,1,Regular,782.5755555555556
16939,489,3,449.0,0,At Risk,149.66666666666666
16940,52,8,6427.66,1,Regular,803.4575
16941,612,1,33.0,0,At Risk,33.0
16942,13,9,1920.59,1,Regular,213.39888888888888
16943,212,5,1299.49,1,Regular,259.898
16944,610,1,101.36,0,At Risk,101.36
16945,22,33,8548.16,1,Regular,259.0351515151515
16946,383,5,1222.04,0,At Risk,244.408
16947,236,5,955.21,1,Regular,191.042
16948,139,7,868.77,1,Regular,124.11
16949,4,6,1286.27,1,Regular,214.37833333333333
16950,57,10,3784.37,1,Regular,378.437
16951,135,3,1277.75,1,Regular,425.9166666666667
16952,109,5,798.78,1,Regular,159.756
16953,30,1,20.8,1,Regular,20.8
16954,1,20,6081.88,1,Regular,304.094
16955,185,6,1309.41,1,Regular,218.235
16956,18,1,308.74,1,Regular,308.74
16957,239,2,416.64,1,Regular,208.32
16958,435,1,809.44,0,At Risk,809.44
16959,87,1,117.35,1,Regular,117.35
16960,39,8,2043.43,1,Regular,255.42875
16961,116,3,794.56,1,Regular,264.8533333333333
16962,410,1,251.04,0,At Risk,251.04
16963,187,1,110.55,1,Regular,110.55
16964,733,2,207.85,0,At Risk,103.925
16965,227,1,201.19,1,Regular,201.19
16966,8,7,2154.97,1,Regular,307.8528571428571
16967,189,1,319.02,1,Regular,319.02
16968,4,2,439.43,1,Regular,219.715
16969,39,3,650.41,1,Regular,216.8033333333333
16970,626,1,71.4,0,At Risk,71.4
16971,38,1,357.21,1,Regular,357.21
16972,383,2,786.25,0,At Risk,393.125
16973,386,1,127.0,0,At Risk,127.0
16974,523,2,365.5,0,At Risk,182.75
16975,423,3,926.12,0,At Risk,308.70666666666665
16976,267,1,251.52,0,At Risk,251.52
16977,395,4,496.0,0,At Risk,124.0
16978,78,3,768.88,1,Regular,256.29333333333335
16979,4,9,2859.74,1,Regular,317.74888888888887
16980,255,3,1473.33,1,Regular,491.10999999999996
16982,61,1,384.06,1,Regular,384.06
16983,13,11,3710.22,1,Regular,337.29272727272723
16984,88,9,10754.8,1,Regular,1194.9777777777776
16985,17,23,10923.16,1,Regular,474.92
16986,30,11,4888.75,1,Regular,444.4318181818182
16987,3,11,2535.9,1,Regular,230.53636363636363
16988,5,2,382.67,1,Regular,191.335
16989,7,6,1133.25,1,Regular,188.875
16990,219,2,344.0,1,Regular,172.0
16991,421,1,1041.21,0,At Risk,1041.21
16992,11,13,5476.5,1,Regular,421.2692307692308
16993,464,2,1950.95,0,At Risk,975.475
16996,30,9,2123.61,1,Regular,235.95666666666668
16997,288,3,702.0,0,At Risk,234.0
16998,150,5,402.0,1,Regular,80.4
16999,23,2,484.82,1,Regular,242.41
17000,396,2,406.3,0,At Risk,203.15
17001,1,19,6640.8,1,Regular,349.5157894736842
17002,86,7,2571.55,1,Regular,367.36428571428576
17003,402,4,830.16,0,At Risk,207.54
17004,46,4,2425.16,1,Regular,606.29
17005,471,2,742.36,0,At Risk,371.18
17006,5,8,1636.32,1,Regular,204.54
17007,51,7,1120.1,1,Regular,160.0142857142857
17008,429,1,81.36,0,At Risk,81.36
17009,551,1,242.06,0,At Risk,242.06
17010,18,1,195.36,1,Regular,195.36
17011,30,3,671.7,1,Regular,223.9
17012,725,1,384.16,0,At Risk,384.16
17014,8,3,586.33,1,Regular,195.44333333333336
17015,29,3,1842.56,1,Regular,614.1866666666666
17016,577,1,552.4,0,At Risk,552.4
17017,3,29,14110.61,1,Regular,486.5727586206897
17018,41,6,2287.7,1,Regular,381.2833333333333
17019,11,11,4012.2,1,Regular,364.74545454545455
17020,542,2,935.62,0,At Risk,467.81
17021,442,6,1182.22,0,At Risk,197.03666666666666
17022,31,2,260.0,1,Regular,130.0
17023,417,3,800.1800000000001,0,At Risk,266.7266666666667
17024,45,3,95.85,1,Regular,31.95
17025,61,5,1510.64,1,Regular,302.12800000000004
17026,185,3,208.98,1,Regular,69.66
17027,79,9,1327.11,1,Regular,147.45666666666665
17028,581,3,1593.83,0,At Risk,531.2766666666666
17029,111,7,2137.3,1,Regular,305.3285714285715
17030,64,1,146.87,1,Regular,146.87
17031,12,6,2773.85,1,Regular,462.30833333333334
17032,548,8,3004.6,0,At Risk,375.575
17033,86,4,1332.79,1,Regular,333.1975
17034,16,5,1283.92,1,Regular,256.784
17035,246,4,613.59,1,Regular,153.3975
17036,383,1,176.9,0,At Risk,176.9
17037,88,1,1267.32,1,Regular,1267.32
17038,30,2,743.17,1,Regular,371.585
17039,604,1,1954.99,0,At Risk,1954.99
17040,138,2,463.25,1,Regular,231.625
17041,27,6,1686.28,1,Regular,281.0466666666667
17042,3,5,1044.38,1,Regular,208.87600000000003
17043,32,8,2616.55,1,Regular,327.06875
17044,25,12,11962.3,1,Regular,996.8583333333332
17045,113,5,827.6800000000001,1,Regular,165.536
17046,157,5,1906.07,1,Regular,381.214
17047,85,6,2289.23,1,Regular,381.53833333333336
17048,118,7,2071.68,1,Regular,295.9542857142857
17049,3,19,9947.48,1,Regular,523.5515789473684
17050,96,11,4691.79,1,Regular,426.5263636363636
17051,194,4,714.39,1,Regular,178.5975
17052,28,1,413.75,1,Regular,413.75
17053,131,1,498.48,1,Regular,498.48
17054,28,5,1356.33,1,Regular,271.26599999999996
17055,446,1,239.55,0,At Risk,239.55
17056,738,1,128.60000000000002,0,At Risk,128.60000000000002
17057,596,1,294.74,0,At Risk,294.74
17058,82,3,1179.89,1,Regular,393.2966666666667
17059,30,9,5602.53,1,Regular,622.5033333333333
17060,266,1,234.24,0,At Risk,234.24
17061,74,11,5232.2300000000005,1,Regular,475.65727272727275
17062,314,6,1208.22,0,At Risk,201.37
17063,21,13,3638.53,1,Regular,279.8869230769231
17064,59,3,859.35,1,Regular,286.45
17065,638,2,194.7,0,At Risk,97.35
17066,726,1,228.34,0,At Risk,228.34
17067,725,3,454.54,0,At Risk,151.51333333333335
17068,12,47,9161.08,1,Regular,194.91659574468085
17069,28,14,5794.28,1,Regular,413.8771428571428
17070,114,2,445.32,1,Regular,222.66
17071,28,13,3801.2,1,Regular,292.4
17072,625,1,282.05,0,At Risk,282.05
17073,18,4,1446.09,1,Regular,361.5225
17074,563,1,203.05,0,At Risk,203.05
17075,18,10,2241.73,1,Regular,224.173
17076,36,6,1242.75,1,Regular,207.125
17077,578,1,306.0,0,At Risk,306.0
17078,36,2,378.2,1,Regular,189.1
17079,78,1,118.8,1,Regular,118.8
17080,22,7,957.53,1,Regular,136.79
17081,25,6,964.39,1,Regular,160.73166666666665
17082,33,6,4732.03,1,Regular,788.6716666666666
17083,109,9,4049.79,1,Regular,449.9766666666667
17084,35,3,5202.97,1,Regular,1734.3233333333335
17085,123,28,7891.41,1,Regular,281.8360714285714
17086,7,6,2050.08,1,Regular,341.68
17087,738,1,221.53,0,At Risk,221.53
17088,28,4,1991.01,1,Regular,497.7525
17089,386,1,128.45,0,At Risk,128.45
17090,4,13,3149.48,1,Regular,242.2676923076923
17091,3,19,7811.1,1,Regular,411.1105263157895
17092,50,11,5594.96,1,Regular,508.63272727272727
17093,593,1,235.88,0,At Risk,235.88
17094,322,2,402.2000000000001,0,At Risk,201.10000000000005
17095,23,7,2572.25,1,Regular,367.4642857142857
17096,15,11,3759.18,1,Regular,341.74363636363637
17097,2,9,1340.45,1,Regular,148.9388888888889
17098,382,3,591.07,0,At Risk,197.02333333333334
17099,533,1,582.17,0,At Risk,582.17
17100,18,2,971.74,1,Regular,485.87
17101,10,7,2507.05,1,Regular,358.15000000000003
17102,262,1,25.5,0,At Risk,25.5
17103,722,1,424.3,0,At Risk,424.3
17104,424,1,474.03,0,At Risk,474.03
17105,159,2,665.78,1,Regular,332.89
17106,389,1,491.23,0,At Risk,491.23
17107,33,10,16075.42,1,Regular,1607.542
17108,664,1,174.95,0,At Risk,174.95
17109,29,8,1295.46,1,Regular,161.9325
17110,165,3,510.7,1,Regular,170.23333333333332
17111,47,2,476.58,1,Regular,238.29
17112,503,1,205.17,0,At Risk,205.17
17113,574,6,2322.59,0,At Risk,387.09833333333336
17114,6,8,808.62,1,Regular,101.0775
17115,8,7,2761.49,1,Regular,394.4985714285714
17116,648,1,389.78,0,At Risk,389.78
17117,288,1,116.2,0,At Risk,116.2
17118,318,1,157.02,0,At Risk,157.02
17119,3,2,606.91,1,Regular,303.455
17120,233,1,307.46,1,Regular,307.46
17121,403,1,314.74,0,At Risk,314.74
17122,119,4,570.5,1,Regular,142.625
17123,162,3,977.17,1,Regular,325.7233333333333
17124,185,1,298.89,1,Regular,298.89
17125,50,1,259.35,1,Regular,259.35
17126,152,9,2070.44,1,Regular,230.04888888888888
17127,429,5,1155.0300000000002,0,At Risk,231.00600000000003
17128,335,1,157.09,0,At Risk,157.09
17129,520,1,31.85,0,At Risk,31.85
17131,5,5,2463.17,1,Regular,492.634
17132,452,2,1272.8,0,At Risk,636.4
17133,16,12,14622.33,1,Regular,1218.5275
17134,107,3,637.1,1,Regular,212.36666666666667
17135,16,10,1954.16,1,Regular,195.416
17136,662,1,231.68,0,At Risk,231.68
17137,416,6,1133.63,0,At Risk,188.93833333333336
17138,276,7,4417.27,0,At Risk,631.0385714285715
17139,16,25,19584.46,1,Regular,783.3783999999999
17140,247,1,465.32,1,Regular,465.32
17141,418,4,754.33,0,At Risk,188.5825
17142,239,4,1283.75,1,Regular,320.9375
17143,417,2,924.11,0,At Risk,462.055
17144,1,2,984.57,1,Regular,492.285
17145,513,4,3120.91,0,At Risk,780.2275
17146,106,13,5860.24,1,Regular,450.7876923076923
17147,23,9,3199.95,1,Regular,355.54999999999995
17148,52,1,124.88,1,Regular,124.88
17149,451,1,143.10000000000002,0,At Risk,143.10000000000002
17150,377,6,1375.65,0,At Risk,229.275
17151,735,1,231.90000000000003,0,At Risk,231.90000000000003
17152,195,4,2016.5,1,Regular,504.125
17153,24,1,213.78,1,Regular,213.78
17154,75,1,329.34,1,Regular,329.34
17155,18,7,892.46,1,Regular,127.49428571428572
17156,492,1,591.87,0,At Risk,591.87
17157,8,19,5151.900000000001,1,Regular,271.1526315789474
17158,32,5,1980.0,1,Regular,396.0
17159,22,5,2099.59,1,Regular,419.918
17160,31,17,10209.16,1,Regular,600.5388235294117
17161,444,1,856.01,0,At Risk,856.01
17162,29,10,1715.46,1,Regular,171.546
17163,22,4,699.78,1,Regular,174.945
17164,33,7,2467.35,1,Regular,352.4785714285714
17165,284,6,1794.32,0,At Risk,299.05333333333334
17166,39,2,206.34,1,Regular,103.17
17167,380,3,867.11,0,At Risk,289.0366666666667
17168,499,1,400.2,0,At Risk,400.2
17169,58,3,1156.73,1,Regular,385.57666666666665
17170,374,2,178.68,0,At Risk,89.34
17171,289,2,384.59,0,At Risk,192.295
17172,79,3,956.57,1,Regular,318.8566666666667
17173,5,8,3766.6,1,Regular,470.825
17174,218,1,59.9,1,Regular,59.9
17175,44,4,1443.69,1,Regular,360.9225
17176,202,3,902.32,1,Regular,300.77333333333337
17177,505,1,119.5,0,At Risk,119.5
17178,731,1,436.71,0,At Risk,436.71
17179,178,6,1507.26,1,Regular,251.21
17180,56,11,2256.98,1,Regular,205.18
17181,57,3,465.37,1,Regular,155.12333333333333
17182,423,2,321.3,0,At Risk,160.65
17183,8,6,3347.31,1,Regular,557.885
17184,569,2,198.41000000000005,0,At Risk,99.20500000000003
17185,592,3,229.46,0,At Risk,76.48666666666666
17186,47,2,144.0,1,Regular,72.0
17187,227,2,467.71,1,Regular,233.855
17188,11,13,4592.93,1,Regular,353.3023076923077
17189,106,5,957.63,1,Regular,191.526
17190,59,7,1743.04,1,Regular,249.00571428571428
17191,28,15,4836.05,1,Regular,322.40333333333336
17192,536,1,77.83,0,At Risk,77.83
17193,36,9,2310.04,1,Regular,256.6711111111111
17194,274,3,812.5,0,At Risk,270.8333333333333
17195,655,1,562.98,0,At Risk,562.98
17196,428,1,352.9,0,At Risk,352.9
17197,30,1,1013.01,1,Regular,1013.01
17198,24,3,1213.88,1,Regular,404.6266666666667
17199,582,1,145.12,0,At Risk,145.12
17200,387,4,356.71,0,At Risk,89.1775
17201,54,4,1242.04,1,Regular,310.51
17202,421,1,160.65,0,At Risk,160.65
17203,36,10,5575.88,1,Regular,557.588
17204,175,9,5504.6900000000005,1,Regular,611.6322222222223
17205,54,3,999.35,1,Regular,333.1166666666667
17206,53,1,204.24,1,Regular,204.24
17207,652,1,303.22,0,At Risk,303.22
17208,396,1,115.35,0,At Risk,115.35
17209,649,3,611.6,0,At Risk,203.86666666666667
17210,393,1,253.37,0,At Risk,253.37
17211,27,13,4046.65,1,Regular,311.28076923076924
17212,253,3,794.41,1,Regular,264.80333333333334
17213,40,13,5182.3,1,Regular,398.63846153846157
17214,60,6,1069.12,1,Regular,178.18666666666664
17215,464,1,186.15,0,At Risk,186.15
17216,554,1,65.05,0,At Risk,65.05
17217,234,2,218.0,1,Regular,109.0
17218,4,18,4192.68,1,Regular,232.92666666666668
17219,32,2,259.13,1,Regular,129.565
17220,24,21,4481.75,1,Regular,213.41666666666666
17221,7,5,978.52,1,Regular,195.704
17222,65,6,1605.01,1,Regular,267.50166666666667
17223,310,3,873.53,0,At Risk,291.1766666666667
17224,501,1,100.86,0,At Risk,100.86
17225,582,1,131.15,0,At Risk,131.15
17226,309,3,900.12,0,At Risk,300.04
17227,19,12,2022.03,1,Regular,168.5025
17228,16,13,3177.24,1,Regular,244.4030769230769
17229,96,2,318.76,1,Regular,159.38
17230,264,18,9924.95,1,Regular,551.3861111111112
17231,12,25,7197.04,1,Regular,287.8816
17232,3,2,421.52,1,Regular,210.76
17233,35,3,560.86,1,Regular,186.95333333333335
17234,183,1,149.89,1,Regular,149.89
17235,25,8,1904.88,1,Regular,238.11
17236,13,12,1929.26,1,Regular,160.77166666666668
17237,11,4,1002.08,1,Regular,250.52
17238,3,32,7783.1,1,Regular,243.221875
17239,313,4,1189.45,0,At Risk,297.3625
17240,596,1,130.60000000000002,0,At Risk,130.60000000000002
17241,385,12,2744.14,0,At Risk,228.6783333333333
17242,108,5,2889.28,1,Regular,577.856
17243,1,69,20889.86,1,Regular,302.75159420289856
17244,53,5,1826.04,1,Regular,365.20799999999997
17245,205,2,371.63,1,Regular,185.815
17246,547,2,38.92,0,At Risk,19.46
17247,15,1,282.19,1,Regular,282.19
17248,120,2,546.16,1,Regular,273.08
17249,429,1,68.03,0,At Risk,68.03
17250,4,2,384.52,1,Regular,192.26
17251,363,3,812.4300000000001,0,At Risk,270.81
17252,117,2,353.86,1,Regular,176.93
17253,18,1,178.26,1,Regular,178.26
17254,5,3,470.73,1,Regular,156.91
17255,41,4,799.13,1,Regular,199.7825
17256,107,5,498.93,1,Regular,99.786
17257,436,2,192.73,0,At Risk,96.365
17258,397,2,417.3,0,At Risk,208.65
17259,148,6,1889.34,1,Regular,314.89
17260,411,1,120.95,0,At Risk,120.95
17261,510,1,230.44,0,At Risk,230.44
17262,52,11,2757.62,1,Regular,250.69272727272727
17263,208,1,63.440000000000005,1,Regular,63.440000000000005
17264,424,1,279.59,0,At Risk,279.59
17265,139,2,562.9,1,Regular,281.45
17266,2,5,517.73,1,Regular,103.546
17267,127,2,317.62,1,Regular,158.81
17268,108,11,1733.89,1,Regular,157.62636363636364
17269,386,1,537.46,0,At Risk,537.46
17270,469,2,604.4,0,At Risk,302.2
17271,736,1,210.39,0,At Risk,210.39
17272,42,4,2148.63,1,Regular,537.1575
17273,424,1,141.12,0,At Risk,141.12
17274,35,2,577.38,1,Regular,288.69
17275,383,1,114.52,0,At Risk,114.52
17276,402,1,508.39,0,At Risk,508.39
17277,228,2,1065.35,1,Regular,532.675
17278,241,2,271.24,1,Regular,135.62
17279,58,1,187.83,1,Regular,187.83
17280,438,1,118.86,0,At Risk,118.86
17281,374,6,797.85,0,At Risk,132.975
17282,130,5,2339.66,1,Regular,467.93199999999996
17283,379,1,188.46,0,At Risk,188.46
17284,60,8,2793.16,1,Regular,349.145
17285,628,2,428.34,0,At Risk,214.17
17286,22,3,395.48,1,Regular,131.82666666666668
17287,26,21,4111.96,1,Regular,195.80761904761906
17288,9,11,2499.98,1,Regular,227.2709090909091
17289,32,9,2079.39,1,Regular,231.04333333333332
17290,4,8,1501.44,1,Regular,187.68
17291,308,1,550.8000000000001,0,At Risk,550.8000000000001
17292,472,2,271.75,0,At Risk,135.875
17293,8,17,3774.23,1,Regular,222.0135294117647
17294,669,2,467.79,0,At Risk,233.895
17295,29,3,556.95,1,Regular,185.65
